ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
87.0,260.0,20.0,69.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,0.0,33.0,19.0,0.0,0.0,25.0,48.0,3.0,3.0,0.0,100.0,0.0
68.0,180.43139604553622,1.0,18.0,7.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,4.0,38.0,24.0,9.0,7.0,37.0,70.2104219767771,2.0,1.0,0.0,67.0,0.0
59.0,271.0,5.0,76.0,28.0,0.0,0.0,89.0,2.0,4.0,6.0,27.0,1.0,36.0,24.0,3.0,3.0,23.0,97.0,8.0,3.0,0.0,69.0,0.0
77.0,180.0,1.0,37.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,14.0,4.0,29.0,0.0,2.0,2.0,22.0,98.0,4.0,3.0,1.0,64.0,1.0
88.0,371.0,9.0,133.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,10.0,1.0,10.0,0.0,1.0,1.0,2.0,66.51626155426224,2.0,2.397237827715356,0.0,25.0,1.0
56.0,147.0,1.0,64.0,30.0,0.0,0.0,100.0,83.0,7.0,8.0,31.0,1.0,23.0,0.0,3.0,3.0,95.0,135.0,21.0,6.0,12.0,100.0,0.0
65.0,67.0,24.0,36.0,5.0,1.0,1.0,100.0,83.0,7.0,8.0,5.0,0.0,80.0,24.0,0.0,0.0,99.0,66.51626155426224,1.0,1.0,0.7092896174863388,100.0,1.0
59.0,84.0,11.0,47.0,10.0,2.0,0.0,69.0,10.0,4.0,5.0,13.0,1.0,46.0,10.0,0.0,0.0,69.0,75.0,4.0,2.0,2.0,86.0,0.0
55.0,241.0,5.0,89.0,11.0,3.0,2.0,71.0,2.0,4.0,3.0,14.0,1.0,64.0,0.0,1.0,1.0,78.0,75.0,3.0,2.0,1.0,83.0,0.0
54.0,235.0,7.0,79.0,25.0,1.0,0.0,79.0,2.0,3.0,5.0,29.0,2.0,14.0,6.0,0.0,0.0,48.0,62.0,5.0,3.0,3.0,67.0,0.0
74.0,319.0,14.0,115.0,41.0,0.0,0.0,90.0,9.0,4.0,6.0,43.0,0.0,24.0,16.0,0.0,0.0,23.0,66.51626155426224,10.0,1.0,0.0,52.0,1.0
84.0,163.0,4.0,56.0,36.0,0.0,0.0,100.0,83.0,7.0,8.0,36.0,2.0,17.0,12.0,0.0,0.0,14.0,88.0,3.0,2.0,1.0,46.0,1.0
79.0,134.0,1.0,59.0,32.0,0.0,0.0,100.0,83.0,7.0,8.0,39.0,6.0,41.0,0.0,4.0,4.0,14.0,95.0,2.0,4.0,1.0,40.0,0.0
68.0,154.0,4.0,62.0,16.0,1.0,1.0,94.0,65.0,6.0,2.0,18.0,4.0,22.0,0.0,4.0,4.0,42.0,75.0,9.0,2.0,2.0,85.0,0.0
72.0,166.0,0.0,47.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,3.0,68.0,0.0,7.0,7.0,36.0,60.0,2.0,3.0,1.0,83.0,0.0
90.0,376.0,4.0,130.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,27.0,2.0,53.0,4.0,1.0,1.0,1.0,89.0,2.0,2.0,0.0,57.0,1.0
83.0,158.0,4.0,80.0,34.0,0.0,0.0,100.0,83.0,7.0,8.0,10.0,3.0,21.0,11.0,0.0,0.0,3.0,66.51626155426224,5.0,3.0,0.0,35.0,1.0
82.0,315.0,23.0,112.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,0.0,25.0,0.0,0.0,0.0,35.0,11.0,2.0,2.0,1.0,40.0,0.0
79.0,130.0,5.0,71.0,31.0,0.0,0.0,100.0,83.0,7.0,8.0,32.0,2.0,55.0,0.0,2.0,2.0,32.0,88.0,2.0,7.0,0.0,75.0,0.0
89.0,172.0,19.0,87.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,49.0,0.0,23.0,18.0,0.0,0.0,14.0,66.51626155426224,2.0,2.0,0.0,40.0,1.0
65.0,154.0,31.0,121.0,7.0,1.0,1.0,78.0,16.0,6.0,2.0,5.0,0.0,33.0,24.0,0.0,0.0,85.0,66.51626155426224,2.0,2.397237827715356,1.0,100.0,1.0
71.0,172.0,5.0,74.0,18.0,0.0,0.0,95.0,52.0,6.0,6.0,19.0,3.0,16.0,4.0,1.0,1.0,55.0,36.0,4.0,2.0,2.0,89.0,0.0
58.0,154.0,9.0,84.0,17.0,1.0,0.0,83.0,22.0,6.0,5.0,18.0,2.0,22.0,0.0,2.0,2.0,28.0,70.2104219767771,7.0,1.0,1.0,89.0,0.0
81.0,244.0,3.0,128.0,54.0,0.0,0.0,98.0,27.05164066702528,6.0,6.0,56.0,3.0,41.0,0.0,4.0,4.0,25.0,97.0,6.0,3.0,0.0,90.0,1.0
64.0,209.0,3.0,59.0,20.0,0.0,0.0,90.0,15.0,6.0,6.0,20.0,5.0,25.0,0.0,1.0,1.0,90.0,78.0,6.0,4.0,3.0,83.0,0.0
71.0,212.0,6.0,63.0,67.0,0.0,0.0,100.0,83.0,7.0,8.0,67.0,1.0,15.0,0.0,14.0,14.0,32.0,50.0,5.0,3.0,2.0,56.0,0.0
63.0,125.0,4.0,70.0,27.0,1.0,0.0,93.0,12.0,6.0,5.0,44.0,3.0,31.0,0.0,1.0,1.0,56.0,60.0,7.0,3.0,2.0,73.0,1.0
68.0,180.43139604553622,7.0,64.0,37.0,1.0,1.0,95.0,18.0,6.0,6.0,38.0,9.0,18.0,15.0,0.0,0.0,39.0,88.0,10.0,2.0,3.0,52.0,0.0
70.0,132.0,1.0,47.0,33.0,1.0,0.0,97.0,19.0,6.0,5.0,37.0,2.0,16.0,0.0,1.0,1.0,20.0,66.51626155426224,11.0,2.397237827715356,2.0,52.0,1.0
76.0,165.0,6.0,87.0,29.0,1.0,1.0,95.0,49.0,6.0,3.0,43.0,3.0,65.0,0.0,0.0,0.0,31.0,58.0,4.0,6.0,1.0,71.0,1.0
64.0,46.0,13.0,28.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,4.0,0.0,75.0,0.0,0.0,0.0,44.83497092440346,70.2104219767771,4.487420127795527,1.0,1.464035646085296,100.0,0.0
83.0,493.0,11.0,135.0,15.0,0.0,0.0,94.0,83.0,5.0,7.0,16.0,1.0,44.0,7.0,0.0,0.0,20.0,81.0,3.0,1.0,0.0,44.0,1.0
90.0,359.0,14.0,110.0,9.0,0.0,0.0,100.0,83.0,7.0,8.0,9.0,0.0,33.0,0.0,0.0,0.0,3.0,66.51626155426224,1.0,1.0,0.0,100.0,1.0
69.0,151.0,3.0,61.0,10.0,0.0,0.0,90.0,6.0,4.0,6.0,10.0,2.0,40.0,2.0,1.0,1.0,117.0,52.0,1.0,2.0,1.0,75.0,1.0
87.0,230.0,1.0,83.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,23.0,2.0,22.0,24.0,0.0,0.0,1.0,50.0,1.0,2.0,0.0,42.0,1.0
84.0,338.0,13.0,77.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,57.0,0.0,20.0,19.0,0.0,0.0,15.0,31.0,5.0,2.0,0.0,58.0,1.0
59.0,333.0,3.0,94.0,23.0,1.0,0.0,67.0,3.0,4.0,5.0,24.0,2.0,21.0,0.0,1.0,1.0,11.0,70.2104219767771,5.0,1.0,2.0,43.0,0.0
69.0,33.0,2.0,15.0,13.0,0.0,0.0,100.0,83.0,7.0,8.0,14.0,8.0,21.0,1.0,5.0,5.0,24.0,76.0,5.0,3.0,0.0,67.0,1.0
63.0,437.0,6.0,154.0,10.0,3.0,1.0,77.0,8.0,2.0,4.0,27.0,1.0,38.0,5.0,0.0,0.0,36.0,31.0,5.0,3.0,0.0,80.0,0.0
75.0,124.0,11.0,60.0,11.0,1.0,1.0,85.0,24.0,6.0,3.0,13.0,1.0,15.0,0.0,6.0,6.0,0.0,66.51626155426224,1.0,1.0,0.0,38.0,1.0
61.0,93.0,14.0,50.0,7.0,1.0,0.0,63.0,18.0,6.0,5.0,8.0,0.0,50.0,24.0,1.0,1.0,93.0,70.2104219767771,2.0,1.0,2.0,75.0,0.0
68.0,216.0,4.0,65.0,29.0,0.0,0.0,100.0,83.0,7.0,8.0,29.0,3.0,38.0,24.0,0.0,0.0,52.0,73.0,9.0,6.0,2.0,83.0,0.0
79.0,98.0,10.0,57.0,20.0,0.0,0.0,95.0,13.0,6.0,6.0,20.0,1.0,55.0,24.0,1.0,1.0,4.0,63.0,2.0,10.0,0.0,80.0,0.0
57.0,191.0,13.0,99.0,20.0,1.0,1.0,65.0,0.0,0.0,2.0,23.0,0.0,26.0,0.0,0.0,0.0,27.0,66.0,4.0,2.0,0.0,50.0,0.0
50.0,243.0,5.0,106.0,21.0,1.0,0.0,86.0,1.0,3.0,5.0,22.0,2.0,14.0,1.0,2.0,2.0,79.0,66.51626155426224,9.0,1.0,6.0,92.0,1.0
73.0,141.0,8.0,75.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,1.0,42.0,0.0,0.0,0.0,99.0,91.0,1.0,2.0,1.0,100.0,0.0
72.0,186.0,13.0,55.0,25.0,1.0,1.0,92.0,37.0,6.0,6.0,43.0,0.0,24.0,24.0,0.0,0.0,29.0,70.2104219767771,4.0,1.0,1.0,71.0,0.0
57.0,90.0,3.0,51.0,35.0,0.0,0.0,100.0,83.0,7.0,8.0,35.0,6.0,40.0,24.0,2.0,2.0,68.0,75.0,6.0,4.0,4.0,71.0,0.0
71.0,157.0,7.0,78.0,13.0,1.0,1.0,100.0,83.0,6.0,8.0,14.0,1.0,43.0,0.0,0.0,0.0,52.0,68.0,2.0,3.0,0.0,83.0,1.0
75.0,209.0,6.0,98.0,33.0,0.0,0.0,97.0,53.0,6.0,6.0,33.0,3.0,33.0,24.0,0.0,0.0,25.0,69.0,4.0,3.0,1.0,47.0,1.0
69.0,272.0,7.0,90.0,11.0,1.0,1.0,92.0,9.0,0.0,2.0,12.0,2.0,42.0,0.0,0.0,0.0,35.0,95.0,3.0,1.0,1.0,71.0,1.0
88.0,171.0,17.0,91.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,16.0,0.0,50.0,17.0,0.0,0.0,0.0,66.51626155426224,0.0,1.0,0.0,25.0,1.0
63.0,161.0,5.0,45.0,37.0,0.0,0.0,100.0,83.0,7.0,8.0,39.0,6.0,18.0,0.0,1.0,1.0,41.0,84.0,20.0,2.0,2.0,96.0,0.0
81.0,187.0,1.0,63.0,29.0,0.0,0.0,100.0,83.0,7.0,8.0,31.0,6.0,45.0,1.0,2.0,2.0,15.0,22.0,5.0,5.0,0.0,53.0,1.0
63.0,76.0,5.0,40.0,20.0,1.0,1.0,86.0,18.848360655737704,5.0,6.0,22.0,2.0,27.0,0.0,2.0,1.0,94.0,45.0,14.0,3.0,1.0,100.0,0.0
87.0,273.0,23.0,78.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,0.0,23.0,0.0,1.0,1.0,4.0,66.51626155426224,2.0,2.0,0.0,44.0,1.0
68.0,310.0,3.0,96.0,33.0,1.0,1.0,97.0,68.0,6.0,2.0,34.0,4.0,26.0,0.0,4.0,4.0,73.0,89.0,6.0,4.0,3.0,71.0,1.0
79.0,444.0,1.0,126.0,19.0,1.0,1.0,95.0,44.0,6.0,2.0,22.0,2.0,45.0,2.0,1.0,1.0,4.0,75.0,3.0,2.0,0.0,63.0,1.0
89.0,169.0,10.0,109.0,14.0,0.0,0.0,100.0,83.0,7.0,8.0,15.0,1.0,27.0,21.0,0.0,0.0,37.0,66.51626155426224,1.0,2.397237827715356,0.0,33.0,1.0
87.0,195.0,70.0,207.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,0.0,29.0,24.0,0.0,0.0,11.0,66.51626155426224,2.0,2.397237827715356,0.0,50.0,1.0
64.0,180.43139604553622,2.0,56.0,12.0,0.0,0.0,71.0,5.0,4.0,6.0,0.0,2.0,50.0,24.0,1.0,1.0,19.0,42.0,1.0,2.0,1.0,60.0,0.0
65.0,165.0,6.0,61.0,18.0,1.0,1.0,79.0,2.0,4.0,3.0,22.0,5.0,58.0,24.0,1.0,1.0,26.0,64.0,4.0,6.0,0.0,91.0,1.0
75.0,108.0,1.0,60.0,37.0,0.0,0.0,97.0,16.0,6.0,6.0,39.0,2.0,18.0,0.0,0.0,0.0,12.0,66.51626155426224,6.0,2.0,0.0,38.0,1.0
82.0,257.0,4.0,86.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,1.0,5.0,0.0,2.0,2.0,20.0,92.0,3.0,1.0,0.0,56.0,0.0
61.0,171.0,8.0,78.0,40.0,0.0,0.0,93.0,7.0,4.0,6.0,42.0,1.0,24.0,3.431410433342534,0.0,0.0,49.0,68.0,7.0,3.0,2.0,67.0,1.0
65.0,170.0,7.0,67.0,12.0,1.0,0.0,60.0,38.0,6.0,5.0,15.0,2.0,40.0,7.0,0.0,0.0,71.0,66.51626155426224,3.0,2.0,2.0,71.0,1.0
81.0,144.0,5.0,61.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,4.0,25.0,0.0,1.0,0.0,42.0,66.51626155426224,3.0,2.397237827715356,0.0,60.0,1.0
78.0,185.0,12.0,63.0,13.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,0.0,31.0,0.0,0.0,0.0,45.0,66.51626155426224,8.0,1.0,2.0,100.0,1.0
70.0,278.0,11.0,87.0,16.0,1.0,0.0,94.0,12.0,6.0,5.0,31.0,1.0,18.0,24.0,1.0,1.0,74.0,66.0,7.0,3.0,3.0,100.0,0.0
56.0,180.0,9.0,86.0,15.0,2.0,2.0,72.0,10.0,4.0,3.0,18.0,3.0,78.0,0.0,2.0,2.0,101.0,91.0,2.0,6.0,1.0,100.0,0.0
87.0,128.0,9.0,59.0,13.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,1.0,31.0,24.0,0.0,0.0,3.0,6.0,3.0,2.0,0.0,63.0,0.0
82.0,151.0,4.0,66.0,10.0,1.0,0.0,91.0,51.0,6.0,5.0,13.0,2.0,23.0,10.0,0.0,0.0,0.0,66.51626155426224,0.0,1.0,0.7092896174863388,33.0,1.0
67.0,160.0,4.0,49.0,27.0,0.0,0.0,97.0,48.0,6.0,6.0,29.0,6.0,45.0,24.0,5.0,5.0,30.0,76.0,5.0,2.0,0.0,70.0,1.0
83.0,139.0,22.0,72.0,18.0,0.0,0.0,100.0,83.0,7.0,8.0,16.0,0.0,22.0,3.431410433342534,0.0,0.0,20.0,82.0,1.0,2.0,0.0,43.0,1.0
70.0,191.0,6.0,65.0,12.0,2.0,1.0,73.0,26.0,6.0,4.0,16.0,2.0,40.0,0.0,0.0,0.0,7.0,66.51626155426224,2.0,2.397237827715356,0.0,67.0,1.0
73.0,162.0,3.0,110.0,14.0,1.0,0.0,73.0,32.0,6.0,5.0,15.0,3.0,7.0,3.0,2.0,2.0,16.0,66.51626155426224,5.0,1.0,0.0,67.0,1.0
75.0,44.0,8.0,24.0,8.0,0.0,0.0,100.0,83.0,7.0,8.0,9.0,2.0,56.0,0.0,0.0,0.0,49.0,72.0,3.0,2.0,0.0,83.0,0.0
67.0,182.0,2.0,18.0,4.0,1.0,1.0,100.0,83.0,6.0,8.0,7.0,3.0,40.0,10.0,1.0,0.0,41.0,70.2104219767771,2.0,1.0,1.0,75.0,0.0
52.0,195.0,4.0,86.0,12.0,5.0,3.0,61.0,2.0,4.0,4.0,19.0,1.0,67.0,0.0,2.0,2.0,25.0,82.0,1.0,4.0,0.0,71.0,1.0
58.0,151.0,12.0,50.0,9.0,2.0,2.0,67.0,4.0,4.0,6.0,9.0,0.0,44.0,0.0,0.0,0.0,65.0,86.0,5.0,2.0,2.0,100.0,0.0
59.0,102.0,3.0,44.0,32.0,1.0,0.0,82.0,5.0,4.0,5.0,33.0,4.0,39.0,0.0,1.0,1.0,43.0,101.0,5.0,4.0,0.0,90.0,0.0
77.0,173.0,11.0,59.0,7.0,1.0,1.0,100.0,83.0,7.0,8.0,8.0,1.0,43.0,0.0,0.0,0.0,69.0,66.51626155426224,1.0,1.0,0.0,100.0,1.0
58.0,191.0,6.0,92.0,51.0,0.0,0.0,87.0,9.0,4.0,6.0,53.0,1.0,26.0,0.0,3.0,3.0,60.0,58.0,14.0,2.0,3.0,85.0,0.0
64.0,153.0,5.0,44.0,20.0,2.0,2.0,100.0,83.0,7.0,8.0,22.0,3.0,25.0,0.0,1.0,1.0,37.0,98.0,8.0,1.0,3.0,82.0,0.0
79.0,289.0,7.0,81.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,1.0,32.0,5.0,0.0,0.0,67.0,55.0,2.0,1.0,1.0,50.0,0.0
84.0,350.0,18.0,98.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,0.0,25.0,3.431410433342534,0.0,0.0,14.0,24.0,8.0,3.0,0.0,85.0,1.0
57.0,57.0,2.0,37.0,7.0,3.0,2.0,45.0,16.0,6.0,2.0,11.0,3.0,9.0,24.0,0.0,0.0,46.0,70.2104219767771,4.0,1.0,1.0,83.0,0.0
83.0,50.0,25.0,144.0,17.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,0.0,29.0,3.431410433342534,0.0,0.0,54.0,66.51626155426224,2.0,1.0,0.0,75.0,1.0
81.0,194.0,8.0,60.0,25.0,0.0,0.0,96.0,56.0,6.0,6.0,25.0,3.0,44.0,8.0,0.0,0.0,15.0,66.51626155426224,3.0,2.0,0.0,63.0,1.0
69.0,101.0,2.0,54.0,23.0,1.0,1.0,88.0,20.0,6.0,2.0,26.0,6.0,50.0,0.0,3.0,2.0,27.0,57.0,1.0,7.0,0.0,57.0,0.0
63.0,164.0,12.0,70.0,28.0,1.0,1.0,90.0,4.0,4.0,2.0,10.0,0.0,34.0,24.0,3.0,3.0,55.0,40.0,5.0,4.0,2.0,90.0,0.0
68.0,298.0,4.0,86.0,19.0,4.0,4.0,89.0,53.0,6.0,6.0,22.0,2.0,47.0,5.0,1.0,1.0,6.0,85.0,2.0,3.0,0.0,63.0,1.0
82.0,379.0,1.0,142.0,37.0,0.0,0.0,98.0,31.0,6.0,6.0,41.0,4.0,37.0,1.0,3.0,3.0,0.0,66.51626155426224,4.0,3.0,0.0,50.0,1.0
64.0,236.0,9.0,109.0,25.0,0.0,0.0,92.0,18.0,5.0,6.0,26.0,1.0,38.0,24.0,3.0,3.0,81.0,49.0,13.0,3.0,6.0,100.0,0.0
66.0,197.0,10.0,73.0,28.0,0.0,0.0,90.0,5.0,4.0,6.0,29.0,2.0,24.0,0.0,1.0,1.0,12.0,66.51626155426224,7.0,1.0,1.0,57.0,1.0
58.0,187.0,2.0,60.0,19.0,0.0,0.0,85.0,5.0,4.0,6.0,20.0,1.0,25.0,0.0,1.0,1.0,73.0,99.0,5.0,2.0,3.0,78.0,0.0
77.0,46.0,5.0,27.0,7.0,0.0,0.0,100.0,83.0,7.0,8.0,7.0,2.0,43.0,0.0,1.0,1.0,0.0,96.0,0.0,2.0,1.464035646085296,67.0,0.0
67.0,70.0,1.0,43.0,3.0,0.0,0.0,100.0,83.0,7.0,8.0,4.0,1.0,50.0,0.0,8.0,8.0,100.0,70.2104219767771,1.0,1.0,1.464035646085296,100.0,0.0
69.0,111.0,20.0,65.0,14.0,2.0,2.0,93.0,35.0,6.0,6.0,17.0,0.0,33.0,0.0,0.0,0.0,11.0,73.0,1.0,1.0,0.7092896174863388,67.0,1.0
66.0,180.43139604553622,3.0,45.0,21.0,3.0,1.0,88.0,41.0,6.0,5.0,25.0,4.0,40.0,24.0,1.0,1.0,8.0,54.0,1.0,4.0,0.0,50.0,0.0
68.0,94.0,2.0,44.0,13.0,1.0,1.0,89.0,16.0,6.0,4.0,19.0,5.0,42.0,0.0,3.0,3.0,7.0,100.0,2.0,3.0,0.0,50.0,1.0
76.0,150.0,17.0,75.0,27.0,0.0,0.0,96.0,30.0,6.0,6.0,27.0,0.0,22.0,0.0,2.0,2.0,14.0,66.51626155426224,4.0,1.0,1.0,42.0,1.0
79.0,133.0,2.0,60.0,38.0,0.0,0.0,100.0,83.0,7.0,8.0,37.0,2.0,8.0,1.0,4.0,4.0,12.0,66.51626155426224,3.0,2.397237827715356,1.0,27.0,1.0
59.0,80.0,3.0,40.0,12.0,1.0,1.0,85.0,2.0,4.0,3.0,13.0,2.0,69.0,24.0,2.0,2.0,46.0,74.0,2.0,4.0,1.464035646085296,100.0,0.0
73.0,72.0,4.0,18.0,11.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,6.0,36.0,4.0,1.0,1.0,18.0,99.0,4.0,2.0,0.0,75.0,1.0
68.0,108.0,3.0,58.0,15.0,0.0,0.0,81.0,23.0,6.0,6.0,16.0,1.0,25.0,0.0,0.0,0.0,31.0,78.0,4.0,3.0,1.0,70.0,0.0
57.0,42.0,6.0,19.0,10.0,0.0,0.0,90.0,2.0,4.0,6.0,10.0,3.0,20.0,24.0,1.0,1.0,17.0,66.51626155426224,3.0,1.0,1.0,44.0,1.0
74.0,183.0,1.0,48.0,11.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,2.0,25.0,24.0,2.0,1.0,58.0,31.0,3.0,2.0,1.0,83.0,0.0
86.0,289.0,18.0,91.0,38.0,0.0,0.0,100.0,83.0,7.0,8.0,38.0,0.0,13.0,0.0,0.0,0.0,7.0,16.0,6.0,3.0,1.0,41.0,1.0
69.0,222.0,12.0,103.0,31.0,1.0,0.0,94.0,79.0,6.0,5.0,33.0,0.0,33.0,6.0,1.0,0.0,32.0,68.0,13.0,3.0,2.0,84.0,1.0
71.0,178.0,12.0,103.0,28.0,1.0,0.0,90.0,18.0,6.0,5.0,31.0,0.0,28.0,1.0,1.0,1.0,56.0,66.51626155426224,7.0,1.0,1.0,89.0,1.0
57.0,339.0,7.0,122.0,21.0,1.0,0.0,77.0,8.0,4.0,5.0,26.0,1.0,27.0,3.0,1.0,1.0,78.0,95.0,10.0,2.0,8.0,80.0,1.0
73.0,152.0,11.0,75.0,6.0,2.0,0.0,63.0,32.0,6.0,5.0,8.0,1.0,13.0,0.0,0.0,0.0,0.0,66.51626155426224,0.0,1.0,0.7092896174863388,33.0,1.0
62.0,232.0,9.0,80.0,31.0,2.0,2.0,84.0,12.0,6.0,6.0,31.0,1.0,23.0,24.0,0.0,0.0,20.0,51.0,5.0,4.0,2.0,71.0,1.0
87.0,180.43139604553622,14.0,102.0,13.0,0.0,0.0,100.0,83.0,7.0,8.0,13.0,0.0,54.0,24.0,0.0,0.0,25.0,70.2104219767771,1.0,1.0,0.0,50.0,0.0
71.0,183.0,3.0,96.0,11.0,1.0,1.0,100.0,83.0,7.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,70.2104219767771,0.0,2.5639510341916423,0.0,0.0,0.0
83.0,287.0,6.0,77.0,24.0,0.0,0.0,96.0,47.0,6.0,6.0,24.0,2.0,21.0,0.0,1.0,1.0,2.0,73.0,2.0,2.0,0.0,25.0,1.0
86.0,178.0,7.0,75.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,19.0,2.0,16.0,0.0,1.0,1.0,11.0,66.51626155426224,6.0,2.397237827715356,0.0,46.0,1.0
84.0,338.0,7.0,82.0,30.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,4.0,35.0,0.0,2.0,2.0,6.0,17.0,6.0,3.0,0.0,60.0,1.0
60.0,141.0,4.0,56.0,30.0,0.0,0.0,100.0,83.0,7.0,8.0,30.0,3.0,33.0,0.0,0.0,0.0,84.0,48.0,11.0,4.0,4.0,100.0,0.0
59.0,243.0,11.0,79.0,38.0,1.0,1.0,76.0,7.0,4.0,6.0,43.0,1.0,50.0,0.0,1.0,1.0,63.0,78.0,7.0,4.0,4.0,86.0,0.0
82.0,127.0,4.0,69.0,27.0,0.0,0.0,100.0,83.0,7.0,8.0,28.0,3.0,18.0,0.0,3.0,3.0,25.0,99.0,6.0,3.0,1.0,50.0,1.0
66.0,337.0,7.0,112.0,38.0,0.0,0.0,98.0,8.0,4.0,6.0,40.0,1.0,28.0,0.0,1.0,1.0,46.0,81.0,8.0,4.0,3.0,71.0,0.0
68.0,184.0,2.0,69.0,7.0,0.0,0.0,58.0,1.0,4.0,6.0,12.0,2.0,67.0,6.0,0.0,0.0,4.0,57.0,2.0,5.0,0.0,78.0,1.0
74.0,235.0,12.0,120.0,34.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,0.0,32.0,0.0,0.0,0.0,52.0,58.0,13.0,3.0,4.0,74.0,0.0
55.0,137.0,7.0,67.0,13.0,1.0,1.0,79.0,1.0,0.0,2.0,14.0,1.0,21.0,0.0,9.0,8.0,26.0,89.0,2.0,2.0,0.0,71.0,0.0
86.0,144.0,2.0,65.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,1.0,24.0,2.0,5.0,5.0,4.0,84.0,1.0,2.0,0.0,30.0,1.0
68.0,13.0,13.0,13.0,1.0,0.0,0.0,100.0,83.0,7.0,8.0,1.0,0.0,100.0,0.0,1.0,1.0,44.83497092440346,70.2104219767771,4.487420127795527,1.0,1.464035646085296,100.0,0.0
66.0,332.0,4.0,134.0,12.0,4.0,4.0,79.0,72.0,6.0,2.0,14.0,2.0,43.0,8.0,0.0,0.0,47.0,96.0,4.0,3.0,1.0,100.0,1.0
86.0,279.0,9.0,115.0,16.0,0.0,0.0,94.0,59.0,6.0,6.0,16.0,1.0,13.0,0.0,3.0,3.0,5.0,66.51626155426224,1.0,2.397237827715356,0.0,20.0,1.0
62.0,254.0,20.0,69.0,11.0,5.0,4.0,69.0,24.0,6.0,2.0,21.0,0.0,44.0,1.595608884350268,0.0,0.0,40.0,44.0,5.0,2.0,2.0,100.0,0.0
61.0,105.0,8.0,53.0,44.0,1.0,0.0,89.0,6.0,4.0,5.0,45.0,3.0,36.0,0.0,7.0,7.0,39.0,60.0,5.0,4.0,1.0,64.0,0.0
80.0,342.0,3.0,122.0,38.0,0.0,0.0,100.0,83.0,7.0,8.0,39.0,4.0,28.0,3.0,3.0,3.0,0.0,66.51626155426224,2.0,2.0,0.0,43.0,1.0
88.0,188.0,13.0,82.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,0.0,40.0,0.0,0.0,0.0,17.0,82.0,2.0,2.0,0.0,50.0,1.0
49.0,200.0,2.0,71.0,45.0,0.0,0.0,98.0,4.0,4.0,6.0,48.0,3.0,22.0,24.0,1.0,1.0,86.0,471.0,19.0,2.0,9.0,81.0,0.0
72.0,239.0,7.0,86.0,28.0,0.0,0.0,93.0,19.0,6.0,6.0,30.0,3.0,29.0,24.0,5.0,5.0,11.0,38.0,6.0,3.0,1.0,82.0,1.0
77.0,186.0,35.0,73.0,9.0,1.0,1.0,90.0,18.848360655737704,6.0,4.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,43.0,0.0
87.0,437.0,2.0,137.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,1.0,12.0,4.0,1.0,1.0,4.0,66.51626155426224,6.0,1.0,0.0,50.0,1.0
